,id,Unnamed: 0,propertyType,name,publishedOn,address,latitude,longitude,price,priceActual,priceMax,priceMin,livingRooms,beds,bedsMax,bedsMin,isRetirementHome,isSharedOwnership,studentFriendly,features
182,61226196.0,78,semi_detached,3 bed semi-detached house to rent,2024-03-18T11:35:44,"Frenchay Park Road, Frenchay, Bristol BS16",51.496574,-2.529613,1800.0,1800.0,2000.0,1750.0,2.0,3.0,3.0,3.0,False,False,False,"['Semi Detached House', 'Three Bedrooms', 'Three Reception Areas', 'Modern Decor Throughout', 'Ground Floor Cloakroom', 'Three Piece Bathroom', 'Garage &amp; Off Street Parking', 'EPC - D', 'Available 2nd May']"
183,67093667.0,79,detached,4 bed detached house to rent,2024-04-12T08:52:06,"Oakley Road, Bristol BS7",51.491894,-2.577986,2700.0,2700.0,2750.0,2500.0,1.0,4.0,4.0,4.0,False,False,False,"['4 Bedrooms', 'Furnished', 'Bike storage', 'Front and rear gardens', 'Driveway parking and garage', 'Available from 7th August', 'Available for students', 'Deposit equivalent to 5 weeks rent', 'Holding fee equivalent to 1 weeks rent']"
184,66665771.0,80,end_terrace,5 bed end terrace house to rent,2024-02-17T12:30:51,"Felstead Road, Bristol BS10",51.502921,-2.59037,3550.0,3550.0,3750.0,3500.0,0.0,5.0,5.0,5.0,False,False,True,"['No Agent Fees', 'Only Available to Students', 'Property Reference Number: 1969100']"
185,66383397.0,81,terraced,7 bed terraced house to rent,2024-01-11T20:48:36,"Longmead Avenue, Bristol BS7",51.481061,-2.590549,5070.0,5070.0,5500.0,5000.0,0.0,7.0,7.0,7.0,False,False,True,"['No Agent Fees', 'Only Available to Students', 'Property Reference Number: 1943692']"
186,54902151.0,82,flat,1 bed flat to rent,2024-04-03T01:04:50,"Crusader House, St. Stephens Street, City Centre, Bristol BS1",51.454361,-2.595789,1250.0,1250.0,1250.0,1250.0,1.0,1.0,1.0,1.0,False,False,False,"['Unfurnished city centre apartment', 'Electric included', 'Large double bedroom', 'Neutral decoration', 'Appliances included', 'Modern kitchen', 'Modern bathroom', 'Available immediately', 'Managed by cj hole']"
187,66909603.0,83,terraced,4 bed terraced house to rent,2024-03-19T20:50:37,"Sandbach Road, Bristol BS4",51.443051,-2.552332,2895.0,2895.0,3000.0,2750.0,0.0,4.0,4.0,4.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Property Reference Number: 2026323']"
188,60468879.0,84,detached,2 bed detached house to rent,2024-04-08T11:32:35,"Carlton Park, Whitehall, Bristol BS5",51.46096,-2.560134,1300.0,1300.0,1500.0,1250.0,2.0,2.0,2.0,2.0,False,False,False,"['Two bedroom', 'Private patio garden', 'Ample living space', 'Available now']"
189,67018752.0,85,flat,2 bed flat to rent,2024-04-03T11:43:10,"Newfoundland Road, St. Pauls, Bristol BS2",51.460048,-2.583786,1575.0,1575.0,1750.0,1500.0,1.0,2.0,2.0,2.0,False,False,False,"['Unfurnished', 'Available 25th April 2024', 'Fantastic Central Location', 'Great Condition', 'Gas Central Heating', 'Secure Bike Storage']"
190,66586322.0,86,flat,2 bed flat to rent,2024-02-07T16:48:38,"High Street, Westbury-On-Trym, Bristol BS9",51.494524,-2.618034,1600.0,1600.0,1750.0,1500.0,1.0,2.0,2.0,2.0,False,False,False,"['Fantastic Finish', 'Light and Spacious', 'Garden', 'Energy rating B', 'Council tax B', 'Deposit amount GBP1,846', 'Rent includes wifi and Sky tv package', 'Six month tenancy']"
191,61186446.0,87,semi_detached,6 bed semi-detached house to rent,2023-12-14T08:32:07,"Monks Park Avenue, Southmead BS7",51.499369,-2.590324,4200.0,4200.0,4250.0,4000.0,1.0,6.0,6.0,6.0,False,False,True,"['Student property', 'Six double bedrooms', 'Big back garden', 'Fully furnished', 'White goods included', 'Close to amenities', 'Good public transport links', 'Easy access to uwe', 'Dishwasher included']"
192,67010437.0,88,semi_detached,6 bed semi-detached house to rent,2024-04-02T13:31:37,"Elmgrove Road, Fishponds, Bristol BS16",51.476657,-2.541737,4680.0,4680.0,4750.0,4500.0,0.0,6.0,6.0,6.0,False,False,True,"['No Agent Fees', 'Only Available to Students', 'Property Reference Number: 2036098']"
193,66664485.0,89,terraced,4 bed terraced house to rent,2024-02-17T04:21:06,"Soundwell Road, Kingswood, Bristol BS15",51.469173,-2.51035,2730.0,2730.0,2750.0,2500.0,0.0,4.0,4.0,4.0,False,False,False,"['Fridge Freezer', 'Central Heating', 'Private Garden', 'Shower', 'No Smoking', 'No pets', 'On Street Parking']"
194,66778199.0,90,flat,1 bed flat to rent,2024-03-03T01:04:26,"Argyle Road, St. Pauls, Bristol BS2",51.462859,-2.585765,1150.0,1150.0,1250.0,1000.0,1.0,1.0,1.0,1.0,False,False,False,"['One bedroom', 'Open plan kitchen living', 'Brand new white goods', 'Unfurnished', 'Available now']"
195,52408754.0,91,maisonette,4 bed maisonette to rent,2024-03-01T13:53:29,"Hurle Road, Bristol BS8",51.466492,-2.612213,3200.0,3200.0,3250.0,3000.0,1.0,4.0,4.0,4.0,False,False,False,"['Three or four bedroom property', 'Two bathrooms', 'Allocated driveway parking', 'Council tax band D', 'Energy rating D', 'Damage deposit GBP3692', 'Spacious rooms', 'Communal use of garden']"
196,66822375.0,92,flat,1 bed flat to rent,2024-03-08T12:12:05,"Trelawney Road, Cotham, Bristol BS6",51.46453,-2.60206,950.0,950.0,1000.0,900.0,1.0,1.0,1.0,1.0,False,False,False,"['One Bedroom Apartment', 'Part Furnished', 'Large Bathroom', 'Top Floor Flat', 'Gas Central Heating', 'Appliances and white goods included', 'EPC: D', 'Tax Band: B', 'Deposit: £1,096', 'Holding Deposit: £219']"
197,67086136.0,93,flat,1 bed flat to rent,2024-04-11T11:59:45,"BPC01804 Avonmead House, Stokes Croft BS1",51.4617,-2.59024,1200.0,1200.0,1250.0,1000.0,1.0,1.0,1.0,1.0,False,False,False,"['One bedroom', 'Parking', 'All electric', 'Central location', ""EPC Rating 'B'"", ""Council Tax Band 'A'"", 'Available 17th April 2024']"
198,67001002.0,94,flat,4 bed flat to rent,2024-03-30T13:19:50,"Sussex Place, Bristol BS2",51.468176,-2.579858,2400.0,2400.0,2500.0,2250.0,0.0,4.0,4.0,4.0,False,False,True,"['No Agent Fees', 'Only Available to Students', 'Property Reference Number: 2037456']"
199,66534326.0,95,flat,1 bed flat to rent,2024-02-12T10:06:06,"East Tucker Street, Bristol BS1",51.454051,-2.588602,3293.0,3293.0,3500.0,3250.0,0.0,1.0,1.0,1.0,False,False,True,"['Electricity', 'Gas', 'Internet', 'TV License', 'Water', 'Central heating', 'Double glazing', 'Amazing Bristol location by Castle Park &amp; Canal', 'Elevator access, in-unit laundry facilities', 'Flexible length of stay - stay as long (or short) as you like']"
200,57544763.0,96,flat,2 bed flat to rent,2024-04-04T09:06:30,"Coronation Road, Southville, Bristol BS3",51.445919,-2.600809,1400.0,1400.0,1500.0,1250.0,1.0,2.0,2.0,2.0,False,False,False,"['Contemporary Open Plan Kitchen/Living Area', 'Two Double Bedrooms', 'En-Suite Shower Room', 'Modern Bathroom', 'Courtyard Garden', 'Unfurnished', 'EPC - D']"
201,66960486.0,97,flat,2 bed flat to rent,2024-03-26T01:22:59,"Royal Park, Bristol BS8",51.457412,-2.616985,1950.0,1950.0,2000.0,1750.0,0.0,2.0,2.0,2.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Property Reference Number: 2030985']"
202,53189227.0,98,flat,1 bed flat to rent,2024-03-20T15:33:40,"Bishopthorpe Road, Westbury-On-Trym, Bristol BS10",51.49136,-2.594916,1300.0,1300.0,1500.0,1250.0,1.0,1.0,1.0,1.0,False,False,False,"['Ground Floor Garden Flat', 'One Double Bedroom', 'Recently Refurbished', 'Off Street Parking', 'Modern Shower Room', 'Rear Courtyard Garden', 'Available Now', 'EPC Rating: C']"
203,66828450.0,99,terraced,4 bed terraced house to rent,2024-01-25T01:06:32,"Claverham Road, Fishponds, Bristol BS16",51.483666,-2.53292,3100.0,3100.0,3250.0,3000.0,1.0,4.0,4.0,4.0,False,False,False,"['Gas, Electric &amp; Water Included', 'Student Property', 'Great Location', 'Furnished Home', 'White Goods Included', 'Available in August 2024', 'Call to arrange your viewing', 'On-Street Parking', 'Gas, Electric &amp; Water Included']"
204,66826194.0,100,flat,2 bed flat to rent,2024-03-08T16:50:04,"Barrington Court, Totterdown, Bristol BS4",51.441294,-2.57694,1200.0,1200.0,1250.0,1000.0,1.0,2.0,2.0,2.0,False,False,False,[]
205,65560241.0,101,terraced,4 bed terraced house to rent,2024-01-12T10:02:51,"Okebourne Close, Brentry BS10",51.512921,-2.607662,2800.0,2800.0,3000.0,2750.0,1.0,4.0,4.0,4.0,False,False,True,"['Four double bedrooms', 'White goods included', 'Fully furnished', 'Student property', 'Low maintenance back garden', 'Close to amenities', 'Good public transport links']"
206,66667540.0,102,semi_detached,5 bed semi-detached house to rent,2024-02-18T04:26:18,"Manor Road, Fishponds, Bristol BS16",51.48271,-2.531627,3785.0,3785.0,4000.0,3750.0,0.0,5.0,5.0,5.0,False,False,False,"['Central Heating', 'Private Garden', 'Private Parking', 'Shower', 'Double Glazing', 'No Smoking', 'No pets']"
207,66568632.0,103,flat,2 bed flat to rent,2024-02-06T02:24:17,"Bristol City Centre, Bristol BS1",51.453213,-2.594377,3000.0,3000.0,3000.0,3000.0,0.0,2.0,2.0,2.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Bills Included', 'Property Reference Number: 1978711']"
208,64965336.0,104,semi_detached,4 bed semi-detached house to rent,2023-12-04T08:03:07,"Harding Road, Bristol BS34",51.507836,-2.540665,3100.0,3100.0,3250.0,3000.0,1.0,4.0,4.0,4.0,False,False,True,"['Four double bedrooms', 'Two bathrooms (one ensuite)', 'Office space', 'Student property', 'Off street parking for one car', 'Large back garden', 'White goods included', 'Fully furnished', 'Within walking distance to uwe']"
209,66605910.0,105,semi_detached,3 bed semi-detached house to rent,2024-02-09T12:03:38,"Sleep Lane, Bristol BS14",51.40325,-2.553246,2250.0,2250.0,2250.0,2250.0,2.0,3.0,3.0,3.0,False,False,False,"['Semi detached', 'Character property', 'Garden', 'Three bedrooms', 'Two receptions', 'Parking', 'EPC Rating = D']"
210,65325140.0,106,semi_detached,6 bed semi-detached house to rent,2023-12-12T07:56:56,"Greystoke Avenue, Southmead BS10",51.50556,-2.596528,4200.0,4200.0,4250.0,4000.0,1.0,6.0,6.0,6.0,False,False,True,"['Newly renovated', 'Six double bedrooms', 'Two bathrooms', 'New furniture', 'New white goods', 'Open plan living space', 'New flooring throughout', 'New lighting', 'Good access to uwe', 'Close to amenities']"
211,59613105.0,107,flat,2 bed flat to rent,2023-03-17T04:48:07,"Great George Street, Bristol BS1",51.45386,-2.603279,2700.0,2700.0,2750.0,2500.0,1.0,2.0,2.0,2.0,False,False,False,"['Pets considered', 'Just off Park Street', 'Close to Brandon Hill Park', 'Shops and bars walking distance']"
212,66851501.0,108,semi_detached,3 bed semi-detached house to rent,2024-03-12T16:37:04,"Edward Parker Road, Bristol BS16",51.4938913445378,-2.53859128571429,2100.0,2100.0,2250.0,2000.0,0.0,3.0,3.0,3.0,False,False,False,"['No Agent Fees', 'Property Reference Number: 2008151']"
213,67068150.0,109,semi_detached,3 bed semi-detached house to rent,2024-04-09T15:31:47,"Harrington Road, Stockwood, Bristol BS14",51.416662,-2.544082,1400.0,1400.0,1500.0,1250.0,2.0,3.0,3.0,3.0,False,False,False,[]
214,66077686.0,110,flat,1 bed flat to rent,2023-11-17T04:08:11,"Midland Road, St Philips, Bristol BS2",51.455986,-2.579186,1700.0,1700.0,1750.0,1500.0,0.0,1.0,1.0,1.0,False,False,False,[]
215,60573552.0,111,terraced,4 bed terraced house to rent,2024-02-07T13:23:42,"Granville Street, Barton Hill, Bristol BS5",51.454241,-2.561497,2800.0,2800.0,3000.0,2750.0,1.0,4.0,4.0,4.0,False,False,False,"['Great location', 'Great sized garden', 'Close to Cabot circus']"
216,44910667.0,112,flat,2 bed flat to rent,2024-03-19T13:37:19,"Talavera Close, St. Philips, Bristol BS2",51.456865,-2.576016,1550.0,1550.0,1750.0,1500.0,1.0,2.0,2.0,2.0,False,False,False,"['Two Double Bedrooms', 'Unfurnished or Part Furnished', 'Parking Within Private Garage', 'Damage deposit GBP1,788', 'Council Tax B', 'EPC B', 'Bicycle Storage']"
217,66869659.0,113,maisonette,4 bed maisonette to rent,2024-03-14T13:53:06,"Gloucester Road, Bristol BS7",51.484128,-2.586858,3120.0,3120.0,3250.0,3000.0,0.0,4.0,4.0,4.0,False,False,True,"['No Agent Fees', 'Only Available to Students', 'Property Reference Number: 2020376']"
218,66678628.0,114,maisonette,2 bed maisonette to rent,2024-02-19T19:55:34,"Cumberland Close, Bristol BS1",51.44767,-2.614379,1685.0,1685.0,1750.0,1500.0,0.0,2.0,2.0,2.0,False,False,False,"['No Agent Fees', 'Property Reference Number: 1993555']"
219,64382776.0,115,flat,2 bed flat to rent,2024-04-12T08:03:31,"Lime Tree House, Hawkfield Road BS13",51.408023,-2.592987,1350.0,1350.0,1500.0,1250.0,1.0,2.0,2.0,2.0,False,False,False,"['New Build Apartment', 'Two Double Bedrooms', 'Ensuite and Bathroom', 'Parking Space with Electric Car Charging Port', 'Balcony', 'Ground Source Heat Pump Efficiency', 'Ground Floor', 'Great Transport Links', 'Convenient Access into Bristol City Centre', 'Available Now']"
220,67060205.0,116,town_house,3 bed town house to rent,2024-04-08T20:35:57,"Ridley Avenue, Bristol BS16",51.473369,-2.483703,1700.0,1700.0,1750.0,1500.0,2.0,3.0,3.0,3.0,False,False,False,"['Three/ Four Bedroom House', 'White Goods Included', 'Available April', 'New Carpets!', 'Driveway Parking', 'Built in Wardrobes', 'Ensuite to Master', 'Rear Enclosed Garden', 'Integral Garage', 'Unfurnished']"
221,55340202.0,117,terraced,4 bed terraced house to rent,2024-03-15T14:10:28,"Edward Road, Arnos Vale, Bristol BS4",51.443035,-2.563196,2995.0,2995.0,3000.0,2750.0,2.0,4.0,4.0,4.0,False,False,True,"['3/4 Double Bedrooms', '1/2 Reception Rooms', 'Separate Kitchen', 'Available August 2023', 'Front &amp; Rear Gardens', 'Available Furnished']"
222,67009082.0,118,town_house,2 bed town house to rent,2024-04-02T11:34:14,"Eden Grove, Bristol BS7",51.498607,-2.569475,1400.0,1400.0,1500.0,1250.0,1.0,2.0,2.0,2.0,False,False,False,"['Available 12 June 2024', 'Gas Central Heating', 'Double Glazing Windows', 'Private Garage &amp; Allocated Parking Space', 'White Goods Included', 'Excellent Transport Links', 'Close to Southmead Hospital, Abbey Wood, Airbus and Rolls Royce.', 'Holding fee: £320', 'Security Deposit: £1,615', 'Council Tax Band: B']"
223,66953609.0,119,detached,4 bed detached house to rent,2024-03-25T12:13:32,"Wheatfield Drive, Bradley Stoke, Bristol BS32",51.539054,-2.552369,1900.0,1900.0,2000.0,1750.0,0.0,4.0,4.0,4.0,False,False,False,"['Four Bedrooms', 'Unfurnished', 'Detached', 'Council Tax Band E', 'EPC tbc', 'Deposit GBP2192', 'Garden', 'Driveway']"
224,67021995.0,120,flat,1 bed flat to rent,2024-04-03T15:44:53,"Cheltenham Road, Bristol BS6",51.466621,-2.59042,1350.0,1350.0,1500.0,1250.0,0.0,1.0,1.0,1.0,False,False,False,"['No Agent Fees', 'Property Reference Number: 2041310']"
225,65581106.0,121,flat,2 bed flat to rent,2023-09-12T03:17:32,"Norfolk Place, Bristol BS3",51.440588,-2.599853,3200.0,3200.0,3250.0,3000.0,1.0,2.0,2.0,2.0,False,False,False,"['Short/medium term', 'Bills incuded', 'Fully equipped', 'Popular location', 'Close to amenities#', 'Close to bus stop', 'University of bristol', 'Students welcome', 'Parking']"
226,67022045.0,122,flat,3 bed flat to rent,2024-04-03T15:48:00,"Stapleton Road, Bristol BS5",51.47591,-2.561037,2250.0,2250.0,2250.0,2250.0,0.0,3.0,3.0,3.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Property Reference Number: 2037203']"
227,57795258.0,123,detached,8 bed detached house to rent,2024-03-14T12:44:52,"Cranbrook Road, Bristol, Somerset BS6",51.471011,-2.59488,5200.0,5200.0,5500.0,5000.0,1.0,8.0,8.0,8.0,False,False,False,"['8 Bedrooms', 'Student accomodation', 'Furnished', 'Large Garden', 'Available from 27/07/2024', 'Deposit equivalent to 5 weeks rent', 'Holding fee equivalent to 1 weeks rent']"
228,67051062.0,124,semi_detached,3 bed semi-detached house to rent,2024-04-07T21:19:00,"Kendal Road, Horfield, Bristol BS7",51.492573,-2.573758,2375.0,2375.0,2500.0,2250.0,0.0,3.0,3.0,3.0,False,False,True,"['No Agent Fees', 'Only Available to Students', 'Property Reference Number: 2045509']"
229,65276025.0,125,semi_detached,4 bed semi-detached house to rent,2024-03-20T17:20:24,"Great Clover Leaze, Bristol BS16",51.497945,-2.563727,2700.0,2700.0,2750.0,2500.0,2.0,4.0,4.0,4.0,False,False,False,"['Four Double Bedrooms', 'BS16 Location', 'Gas Central Heating', 'Offered Unfurnished', 'Double Garage', 'Conservatory/Sun Room', 'EnSuite to Main Bedroom', 'Driveway Parking', 'Available from 5th April 2024']"
230,66580059.0,126,flat,1 bed flat to rent,2024-02-07T09:34:04,"Hotwell Road, Bristol BS8",51.449634,-2.612213,1175.0,1175.0,1250.0,1000.0,0.0,1.0,1.0,1.0,False,False,False,"['One bedroom', 'Ground floor', 'Walking distance of city centre', 'Overlooking the harbourside', 'Available 13th March']"
231,62169151.0,127,flat,1 bed flat to rent,2023-05-13T03:30:33,"2-12 Baldwin Street, Bristol BS1",51.453265,-2.596479,2300.0,2300.0,2500.0,2250.0,0.0,1.0,1.0,1.0,False,False,False,"['Short/Medium Term property', 'Fully Furnished', 'All bills included', 'City Centre Apartment', 'Brand New!']"
232,66900230.0,128,maisonette,2 bed maisonette to rent,2024-03-19T01:05:24,"Cranbrook Road, Bristol BS6",51.472197,-2.597174,1600.0,1600.0,1750.0,1500.0,1.0,2.0,2.0,2.0,False,False,False,"['Two bedrooms', 'Maisonette', 'Unfurnished', 'White goods included', 'Garden', 'Council Tax Band: B', 'Available April']"
233,66549147.0,129,flat,3 bed flat to rent,2024-02-02T13:02:54,"Royal Parade, Elmdale Road, Clifton BS8",51.456965,-2.606228,1900.0,1900.0,2000.0,1750.0,1.0,3.0,3.0,3.0,False,False,False,"['Large open plan living space', 'White goods included', 'Storage space', 'Two bathrooms', 'Three double bedrooms', 'Sought after location', 'Lift access', 'Just off The Triangle', 'Close to amenities', 'Good public transport links']"
234,66717175.0,130,flat,1 bed flat to rent,2023-10-23T16:29:00,"BPC01932, 1.4 Baldwin Chambers, Baldwin Street BS1",51.453498,-2.5966,1650.0,1650.0,1750.0,1500.0,1.0,1.0,1.0,1.0,False,False,True,"['Student or professional', 'Spacious one bedroom', 'City centre location', 'Washer/dryer', 'Available 9th August 2024', 'Fully furnished']"
235,67085537.0,131,end_terrace,4 bed end terrace house to rent,2024-04-11T11:08:13,"Bath Road, Longwell Green, Bristol BS30",51.43837,-2.494884,1900.0,1900.0,2000.0,1750.0,3.0,4.0,4.0,4.0,False,False,False,"['Period property', 'Set over 3 floors', 'Reception rooms', 'Family kitchen', 'Front &amp; rear gardens', 'Gas central heating', 'Council tax band D']"
236,65591226.0,132,flat,2 bed flat to rent,2023-09-13T03:15:08,"81 Kingsdown Parade, Bristol, Bristol BS6",51.463426,-2.594654,2500.0,2500.0,2500.0,2500.0,1.0,2.0,2.0,2.0,False,False,False,"['Short/medium term', 'Popular location', 'Bills incuded', 'Fully equipped', 'Fully furnished', 'Close to bus stop', 'City centre', 'Close to shopping centre', 'University of bristol']"
237,67010491.0,133,flat,2 bed flat to rent,2024-04-02T13:33:58,"Belvedere Road, Redland, Bristol BS6",51.47578,-2.612796,1850.0,1850.0,2000.0,1750.0,1.0,2.0,2.0,2.0,False,False,False,"['First floor apartment', 'Two double bedrooms', 'Main bathroom and en-suite', 'Large lounge/diner', 'High spec kitchen', 'Modern throughout', 'Furnished available mid April']"
238,64528632.0,134,semi_detached,2 bed semi-detached house to rent,2024-04-10T12:40:01,"Homeleaze Road, Southmead, Bristol BS10",51.509407,-2.596765,1400.0,1400.0,1500.0,1250.0,1.0,2.0,2.0,2.0,False,False,False,"['Available 20th of May.', 'Fantastic location', 'South facing garden', 'Gas central heating', 'Parking available']"
239,67098804.0,135,flat,2 bed flat to rent,2024-04-12T14:37:44,"BPC01893 Bristol South End, Bedminster BS3",51.435298,-2.59558,1300.0,1300.0,1500.0,1250.0,1.0,2.0,2.0,2.0,False,False,False,"['Two bedroom', 'Parking', 'Furnished', 'Available 8th June 2024', 'Great Location', ""EPC 'C'""]"
240,67029720.0,136,end_terrace,6 bed end terrace house to rent,2024-04-04T13:22:49,"Conygre Grove, Filton, Bristol BS34",51.510398,-2.561792,4095.0,4095.0,4250.0,4000.0,0.0,6.0,6.0,6.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Property Reference Number: 2001168']"
241,66824010.0,137,maisonette,2 bed maisonette to rent,2024-03-08T14:21:09,"Glenfrome Rd, Bristol BS5",51.4755,-2.566912,1300.0,1300.0,1500.0,1250.0,1.0,2.0,2.0,2.0,False,False,True,"['Central heating', 'Double glazing']"
242,67002275.0,138,detached,4 bed detached house to rent,2024-03-31T01:08:13,"Shubb Leaze, Cheswick Village, Bristol BS16",51.496687,-2.563387,2900.0,2900.0,3000.0,2750.0,1.0,4.0,4.0,4.0,False,False,False,"['Electric ev Charging Point', 'Detached Home', 'Driveway', 'Double Garage', 'Cheswick Village Location', 'Four Bedrooms', 'Beautiful Kitchen/Diner', 'Stylish Home', 'Cloakroom', 'Avaiilable from May 2024']"
243,65591223.0,139,flat,2 bed flat to rent,2023-09-13T03:15:08,"Grange Road, Bristol, Bristol BS8",51.456514,-2.618499,2800.0,2800.0,3000.0,2750.0,1.0,2.0,2.0,2.0,False,False,False,"['Short/medium term', 'Fully equipped', 'Fully furnished', 'Bills incuded', 'Modern', 'Popular location', 'Close to amenities', 'Close to university']"
244,67062752.0,140,semi_detached,3 bed semi-detached house to rent,2024-04-09T09:19:16,"Symington Road, Fishponds BS16",51.483914,-2.523749,1500.0,1500.0,1500.0,1500.0,1.0,3.0,3.0,3.0,False,False,False,"['Three bedrooms', 'Two reception rooms', 'Low maintenance back garden', 'White goods included', 'Two bathrooms', 'Newly redecorated', 'Great location', 'Just off Fishponds Road', 'Close to amenities', 'Good public transport links']"
245,67098146.0,141,flat,2 bed flat to rent,2024-04-12T13:59:11,"Randall Road, Clifton, Bristol BS8",51.451246,-2.612659,1500.0,1500.0,1500.0,1500.0,1.0,2.0,2.0,2.0,False,False,False,"['2 Bedrooms', 'Light and spacious interior', 'Lovely views of the harbour', 'Unfurnished', 'Available now', 'Deposit equivalent to 5 weeks rent', 'Holding fee equivalent to 1 weeks rent']"
246,66589395.0,142,semi_detached,4 bed semi-detached house to rent,2024-02-07T23:25:04,"Forest Road, Fishponds, Bristol BS16",51.476613,-2.523882,2300.0,2300.0,2500.0,2250.0,0.0,4.0,4.0,4.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Property Reference Number: 1980091']"
247,66717193.0,143,flat,4 bed flat to rent,2023-11-27T16:06:35,"BPC01765, Sandbed Road, St Werburghs BS2",51.4687,-2.573299,2800.0,2800.0,3000.0,2750.0,1.0,4.0,4.0,4.0,False,False,True,"['Four bedrooms', 'Furnished', 'Available 27th August 2024', 'Gas heating', 'Double glazing', 'EPC D', 'Academic Year 2024/25']"
248,66910352.0,144,terraced,3 bed terraced house to rent,2024-03-20T01:06:37,"Eighth Avenue, Bristol BS7",51.500055,-2.567788,1650.0,1650.0,1750.0,1500.0,1.0,3.0,3.0,3.0,False,False,False,"['Three Bedrooms', 'Driveway', 'Large Garden', 'Unfurnished', 'Family Home']"
249,48934198.0,145,flat,2 bed flat to rent,2024-02-29T10:02:52,"Alma Rd, Clifton, Bristol BS8",51.462048,-2.614356,2200.0,2200.0,2250.0,2000.0,1.0,2.0,2.0,2.0,False,False,False,"['Private garden', 'Off street parking', 'Central heating']"
250,54283638.0,146,flat,2 bed flat to rent,2024-02-29T16:19:07,"Skypark Road, Bristol BS3",51.437336,-2.602788,1400.0,1400.0,1500.0,1250.0,1.0,2.0,2.0,2.0,False,False,False,"['Roof terrace', 'Off street parking', 'Double glazing', 'Wood floors', 'Patio area']"
251,66996661.0,147,flat,1 bed flat to rent,2024-03-29T10:17:15,"North Street, Bedminster, Bristol BS3",51.440518,-2.609779,1195.0,1195.0,1250.0,1000.0,0.0,1.0,1.0,1.0,False,False,False,"['No Agent Fees', 'Property Reference Number: 2036593']"
252,66981323.0,148,flat,1 bed flat to rent,2024-03-27T19:38:27,"Ralph Mews, Bristol BS2",51.460959,-2.602308,1500.0,1500.0,1500.0,1500.0,0.0,1.0,1.0,1.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Property Reference Number: 2034747']"
253,66449224.0,149,flat,2 bed flat to rent,2024-01-20T03:46:22,"West Street, Bristol BS3",51.435441,-2.607568,2600.0,2600.0,2750.0,2500.0,1.0,2.0,2.0,2.0,False,False,False,"['Chain Free', 'Allocated Parking Space', 'Two Double Bedrooms', 'Open Plan Living', 'Sought After Location', 'Integrated Appliances', 'Great Transport Links to Bristol', 'Immaculately Presented Throughout']"
254,66773905.0,150,flat,2 bed flat to rent,2024-03-01T20:15:46,"Cotham, Bristol BS6",51.463143,-2.60772,1650.0,1650.0,1750.0,1500.0,0.0,2.0,2.0,2.0,False,False,False,"['No Agent Fees', 'Property Reference Number: 2006210']"
255,59613125.0,151,flat,1 bed flat to rent,2021-09-03T12:22:55,"Gloucester Road North, Bristol BS7",51.502049,-2.579539,2200.0,2200.0,2250.0,2000.0,1.0,1.0,1.0,1.0,False,False,False,"['Allocated parking space', 'Brand new apartment', 'One bedroom modern apartment', 'Great location for mod and Filton', 'Minutes drive to Southmead Hospital', 'Fully furnished', 'All Bills Included', 'Multiple 1 Beds Available']"
256,50421916.0,152,flat,2 bed flat to rent,2024-03-19T14:32:50,"East Fields Road, Cheswick Village, Bristol BS16",51.498222,-2.549714,1600.0,1600.0,1750.0,1500.0,1.0,2.0,2.0,2.0,False,False,False,"['Fully Furnished Coach House', 'Two Bedrooms', 'Well Presented', 'GCH &amp; uPVC dg', 'Allocated Parking', 'Single Garage', 'EPC Rating: C', 'Available May 2024']"
257,65405809.0,153,terraced,6 bed terraced house to rent,2023-08-18T10:35:56,"Filton Avenue, Filton BS34",51.5113,-2.564944,4500.0,4500.0,4500.0,4500.0,1.0,6.0,6.0,6.0,False,False,True,"['Six double bedrooms', 'Two bathrooms', 'Open plan living space', 'Low maintenance back garden', 'Cleaner included', 'Off street parking for two cars', 'Two ovens and hobs', 'Newly renovated to a high standard in 2023', 'Sought after location', 'Great access to uwe']"
258,67082393.0,154,terraced,5 bed terraced house to rent,2024-04-11T01:04:36,"Kennington Avenue, Bishopston, Bristol BS7",51.478647,-2.585075,3375.0,3375.0,3500.0,3250.0,1.0,5.0,5.0,5.0,False,False,False,"['Student property', 'Five bedrooms', 'Furnished with white goods', 'Short walk to gloucester road', 'Available for the next academic year']"
259,66416399.0,155,flat,1 bed flat to rent,2024-01-17T01:07:39,"Malago Scholar Quarters, West Street, Bedminster, Bristol BS3",51.436151,-2.605751,775.0,775.0,800.0,700.0,1.0,1.0,1.0,1.0,False,False,False,"['Bills Package Available', 'Premium Student Accommodation', 'Sought After Location', 'Close to North Street, Bedminster', 'First Floor', 'Brand-New Finish', 'CGI Photographs, Floorplan &amp; Video Tours', 'Available 30th August 2024', 'Managed By cj Hole']"
