id,Unnamed: 0,propertyType,name,publishedOn,description,address,latitude,longitude,price,priceActual,priceMax,priceMin,livingRooms,beds,bedsMax,bedsMin,isRetirementHome,isSharedOwnership,studentFriendly,features
67085950,45,flat,1 bed flat to rent,2024-04-11T11:44:23,"<em>Overview:</em><br><br>James House emerges as a top choice for student accommodation in Bath, perfectly marrying convenience with comfort for a truly exceptional living experience. Situated in the vibrant heart of Bath, this student housing option is ideally positioned, near top universities. This central location is surrounded by essential amenities such as supermarkets and lively bars, ensuring students have everything they need right on their doorstep. James House Bath has been carefully designed to offer a warm, welcoming home away from home, with beautifully furnished rooms and superb communal facilities that encourage a sense of community and shared experiences among students.<br><br><em>Features:</em><br><br>James House stands out as a premier choice for student housing in Bath, offering a thoughtfully designed living space with all the amenities necessary to enrich your university life. The accommodation features a range of studio and shared apartments, each equipped with a comfortable 3/4 double bed and private en-suite facilities, prioritizing your comfort and convenience. The outdoor area and communal lounge are perfect spaces for socializing or enjoying some alone time, while the study room provides a quiet haven for academic endeavors. Additional conveniences include secure bike storage, a fully-equipped gym, and laundry facilities. Best of all, inclusive rent at James House Bath means budgeting for your living expenses is straightforward and stress-free.<br><br><em>Location:</em><br><br>Choosing James House for your student accommodation in Bath places you in an unbeatable location within the city’s dynamic center. The close proximity to both the University of Bath and Bath Spa University ensures that getting to and from campus is hassle-free. With Sainsbury's just a stone's throw away, daily shopping is incredibly convenient. Moreover, living in James House allows you to easily explore Bath’s rich cultural and leisure offerings, including the Georgian Garden and the Mary Shelley House of Frankenstein, enhancing your overall student experience.<br><br><em>Transport:</em><br><br>Benefiting from Bath's excellent bus network, James House offers fantastic connectivity, making it simple for residents to navigate the city. The nearest bus stop, James Street West, is a short walk away, serving as a launchpad to the city’s numerous attractions and retail centers. For those looking to travel further afield, the nearest train station is just a 15-minute walk from James House, facilitating effortless journeys to destinations beyond Bath.<br><br><em>Security &amp; Safety:</em><br><br>Security is a top priority at James House, with advanced CCTV surveillance and a secure key access system in place to ensure the safety of all residents. Our dedicated management team is always on hand to assist with any queries or concerns, allowing you to focus on your studies and enjoy your time in Bath with complete peace of mind.<br><br>By choosing James House for your student housing in Bath, you're not just finding a place to live; you're joining a vibrant community that will greatly enhance your university experience.","James House, James Street West, Bath BA1",51.382324,-2.367528,1113,1113,1250,1000,1,1,1,1,False,False,True,"['Student accomodation', 'No families/professionals', 'Available September 2024', 'From £256 a week']"
67063330,46,semi_detached,4 bed semi-detached house to rent,2024-04-09T09:57:13,"Lettingaproperty are proud to present this stunning opportunity to reside in the serene neighborhood of Combe Down, Bath. Introducing 9 Naish Road, a spacious and modern semi-detached property that offers the epitome of comfortable living.<br><br>Featuring four generously sized double bedrooms and three bathrooms, this residence ensures ample space and privacy for all occupants. Whether it's for a growing family or professionals seeking room to spread out, this home accommodates diverse lifestyles with ease.<br><br>The heart of this home lies in its expansive kitchen diner, perfect for both casual family meals and entertaining guests. With abundant natural light and ample room for culinary creativity, this space is sure to become the focal point of daily living.<br><br>Convenience is key with off-road parking available, ensuring hassle-free arrivals and departures. The property comes unfurnished, allowing you the freedom to personalize and style the space according to your preferences and needs.<br><br>Situated in the sought-after area of Combe Down, residents will enjoy easy access to local amenities, reputable schools, and scenic walking trails. Bath's vibrant city center is also within reach, offering a myriad of cultural attractions, shopping destinations, and dining experiences.<br><br>Don't miss out on the opportunity to make 9 Naish Road your next home. Contact us today to schedule a viewing and discover the perfect blend of comfort, convenience, and contemporary living in Bath, Somerset.<br><br>This wonderful home could be yours to rent for just £2,500.00 per calendar month and a deposit of £2,884.00.<br><br><em>Details and exclusions:</em><br><br><ul><li>Rent amount per month: £2,500.00</li><li>Deposit amount: £2,884.00</li><li>4 bedrooms</li><li>3 bathrooms</li><li>Property comes with two parking spaces</li><li>Available to move in from </li><li>Bills not included</li><li>Fully Modernised</li><li>Unfurnished</li></ul><br><br><em>Viewing Arrangements - Property Ref: 8017</em><br>To book a viewing at this property, call and <em>quote ref: 8017</em>","Naish Road, Combe Down, Bath, Somerset BA2",51.364599,-2.350709,2500,2500,2500,2500,2,4,4,4,False,False,False,"['Allocated parking', 'Ample storage', 'Available long term', 'Beautiful garden', 'Beautifully presented', 'Bright and airy', 'Bright and spacious', 'Central heating', 'Close to local amenities', 'Close to local schools', 'Desirable location', 'Double glazing', 'Excellent condition']"
66885090,47,maisonette,3 bed maisonette to rent,2024-03-15T20:51:01,"Property Reference: 1765510.<br><br><strong>A 3 bedroom</strong> <strong>furnished maisionette just 10 minutes walk from Bath town centre.</strong> This bright and airy maisonette comes with <strong>a lovely garden</strong> and enjoys private front and rear access.<br><br>The spacious property boasts a lounge, dining area, a toilet / cloakroom, a bright modern kitchen with white goods, 3 bedrooms (2 double +1 single), a modern bathroom and great storage.<br><br><strong>Suitable for families, couples or 2 individuals. Not suitable for 3 or more professionals or students sharing. </strong><br><br>Available from 30 April 2024. Street parking with Council parking permit. If required, a garage can be provided with the property. Rent for the garage to be agreed.<br><br><strong>Summary &amp; Exclusions:</strong><br>- Rent Amount: £1,575.00 per month (£363.46 per week)<br>- Deposit / Bond: £1,817.30<br>- 3 Bedrooms<br>- 1 Bathrooms<br>- Property comes furnished<br>- Available to move in from 30 April, 2024<br>- Minimum tenancy term is 6 months<br>- Maximum number of tenants is 5<br>- No Students<br>- No Pets, sorry<br>- No Smokers<br>- Family Friendly<br>- Bills not included<br>- No Parking Available<br>- Property has garden access<br>- EPC Rating: D<br><br><strong> If calling, please quote reference: 1765510 </strong><br><br><strong>Fees:</strong><br>You will <strong>not</strong> be charged any admin fees.<br><br>** Contact today to book a viewing and have the landlord show you round! **<br>Request Details form responded to 24/7, with phone bookings available 9am-9pm, 7 days a week.<br><br><i>OpenRent endeavours to make all property particulars as accurate and reliable as possible, however if you require any further clarification or information please contact us. When applying for a tenancy using the Rent Now process, you will be required to pay one month's rent and any deposit before moving in. This will be paid to OpenRent and released to the landlord once you have moved in. With OpenRent there are no administration fees to pay. </i><br><br><i>Property Reference one million seven hundred and sixty-five thousand five hundred and ten</i>","Lansdown Mansions, Bath BA1",51.391196,-2.363821,1575,1575,1750,1500,0,3,3,3,False,False,False,"['No Agent Fees', 'Property Reference Number: 1765510']"
66877187,48,end_terrace,3 bed end terrace house to rent,2024-03-15T09:59:50,"A wonderful Mews house in central Bath, tucked in behind Great Pulteney Street and overlooking the Bath Recreation Ground. The property is arranged over 3 floors and the immaculate accommodation comprises hallway with cloakroom and utility room with washing machine and tumble dryer, through on to Kitchen/Dining Room with integrated appliances of oven with hob, fridge and dishwasher. Stairs rise to the first floor where there is a Sitting Room with two double doors that lead to a balcony with south facing views across to the Recreation Ground. Also on this floor is a double bedroom and a bathroom.<br><br>Stairs rise again to the second floor where there are two further bedrooms and a shower room.<br><br>Externally there is a small garage which would be large enough for storage but not a car. There are two parking permits available for parking on the street in a permit parking zone.<br><br>Council tax band G (Bath &amp; North East Somerset for current cost) . Energy rating band D.<br>Available for a minimum term of 12 months.<br><br>Mains gas central heating, mains electric and metered mains water.<br><br>Internet &amp; Mobile: Further information on availability and speeds can be found at <br><br>At a rent of £3,400 per calendar month:<br>Holding deposit of 1 weeks rent £784.62 (deducted from first month's rent)<br>Security deposit of 5 weeks rent £3,923.08","William Street, Bath, Somerset BA2",51.383925,-2.354092,3400,3400,3500,3250,2,3,3,3,False,False,False,"['3 Floors', '3 Bedrooms', '2 Bathrooms', 'Kitchen/breakfast room', 'Conservatory', 'Utility Room', 'Balcony', 'Garage']"
65682053,49,terraced,3 bed property to rent,2024-03-06T15:05:45,"Holding Deposit: 403.00<br><strong>summary</strong><br>Bricklane in partnership with Allen and Harris.<br><br>This 3 bedroom family home in the sought after area of Fairfield Park, The property comprises of large living room, Separate kitchen and double bedrooms, The property will have some renovation works before the tenancy starts.<br><br>Fairfield Park is close to local amenities including shops and cafes. The property has great transport links to the city centre and surrounding schools.<br><br>£25.00 pcm for pets (if applicable)<br><br>Available May<br><br><strong>description</strong><br>Bricklane in partnership with Allen and Harris.<br><br>This 3 bedroom family home in the sought after area of Fairfield Park, The property comprises of large living room, Separate kitchen and double bedrooms, The property will have some renovation works before the tenancy starts.<br><br>Fairfield Park is close to local amenities including shops and cafes. The property has great transport links to the city centre and surrounding schools.<br><br>£25.00 pcm for pets (if applicable)<br><br>Available May<br><br>While every reasonable effort is made to ensure the accuracy of descriptions and content, we should make you aware of the following guidance or limitations. <br> <br>(1) money laundering regulations – prospective tenants will be asked to produce identification documentation during the referencing process and we would ask for your co-operation in order that there will be no delay in agreeing a tenancy. <br>(2) These particulars do not constitute part or all of an offer or contract. <br>(3) The text, photographs and plans are for guidance only and are not necessarily comprehensive. <br>(4) Measurements: These approximate room sizes are only intended as general guidance. You must verify the dimensions carefully to satisfy yourself of their accuracy. <br>(5) You should make your own enquiries regarding the property, particularly in respect of furnishings to be included/excluded and what parking facilities are available. <br>(6) Before you enter into any tenancy for one of the advertised properties, the condition and contents of the property will normally be set out in a tenancy agreement and inventory. Please make sure you carefully read and agree with the tenancy agreement and any inventory provided before signing these documents.","Wiltshire Way, Bath BA1",51.400038,-2.356991,1750,1750,1750,1750,1,3,3,3,False,False,False,"['3 Bedroom Property', 'Great Location', 'Bricklane partnership', 'Close to Local Schools', 'Built For Renters']"
66461652,50,flat,1 bed flat to rent,2024-01-22T19:41:22,"<strong>Overview</strong><br><br>Apartment 41 at Lambrook Court is a Second floor, South East facing, 1 Bed Apartment measuring 66.97 square metres.<br><br><strong>Summary</strong><br><br>Apartment 41 at Lambrook Court is a Second floor, South East facing, 1 Bed Apartment measuring 66.97 square metres.<br><br><strong>Council Tax</strong><br><br>Council tax band: C<br><br><strong>Reservation Deposit</strong><br><br>Reservation deposit: £500.00 (to be offset against your initial payment and fully refundable should your Tenancy not proceed)<br><br><strong>Security Deposit</strong><br><br>Security deposit: £4788.46 (equivalent to 5 weeks rent of the apartment only, excludes any parking space rent)","Gloucester Road, Larkhall, Bath BA1",51.397492,-2.342062,4150,4150,4250,4000,1,1,1,1,False,False,False,"['On-site Bistro style restaurant with expert chef', 'Flexible care tailored to your needs and preferences', 'Beautifully maintained, landscaped gardens', 'Great community with a Village feel and independent shops', 'Historic city centre nearby with Larkhall within walking distance', 'Balconies overlooking a babbling brook to numerous apartments', '24 hour staffing', 'Wheelchair access', 'Lifts to all floors', 'Camera entry system']"
67029286,51,terraced,3 bed property to rent,2024-04-04T12:48:47,"A three/four bedroom, two bathroom detached family home located in the hugely desirable location of Lower Weston, not suitable for sharers/students.<br><br>Zest are delighted to offer this modern three bedroom (with additional office space) detached family house in the sought after residential area of Lower Weston, a stones throw from Royal Victoria Park. This property offers plentiful and flexible family living, whilst located within desirable school catchment areas.<br><br>The house is arranged over two/three floors, plus a study area in the converted roof space. On the ground floor is a large open plan living room, kitchen/diner, separate utility room and downstairs cloakroom/shower room. Upstairs there are three bedrooms, a family bathroom and the study area (currently used as a reading room and occasional bedroom).<br><br>The internal space is flooded with natural light from the use of floor length windows. The rear of the property showcases the interpreted views of Royal Victoria Park and there is direct access to the park via the garden.<br><br>Externally, the house has off street parking at the front of the house and at the rear, a west facing courtyard garden with direct access to Victoria Park via a secure gate in the garden. This property is available now and offered unfurnished.<br><br><strong>Weston</strong><br><br>Weston village offers a good selection of independent shopping outlets which include a Tesco, a bakery, post office and cafe. Bath's main hospital, the ruh, is located in Weston along with an additional village doctors surgery. There are a good selection of primary and secondary schools all easily accessible, with most notably the Weston All Saints Primary School which is rated outstanding.<br><br><strong>Applicant Guide</strong><br><br>1. Book a time with us to view the property.<br>2. If you wanted to make an offer for the landlord to consider then please complete the 'tenant application form' provided to you in your viewing confirmation email. If the landlord accepts your offer you will be required to pay the 'Holding Deposit' of 1 weeks rent to secure the property (only once the holding deposit has been paid). These funds upon successful signing of the final agreement will be deducted from your move in monies and is not a fee.<br>3. You will then be passed to our friendly, Zest New Lets team, who will commence your referencing, application and contracts process. If you later withdraw from the property, provide false or misleading information, fail a right to rent check or fail to take reasonable steps to enter into the tenancy agreement within the 15-day deadline your holding deposit will be retained. If the landlord decides not to proceed with the tenancy for reasons unrelated to the above, however, then your holding deposit will be refunded to you in full within 7 days. The security deposit is equal to five week’s rent, deposits are protected with the Deposit Protection Service (dps) and must be paid by the applicant and not a third party.<br>4. If renting on behalf of a Company to house employees, the Company Agency Fee (if applicable) of £468 will apply.<br>5. Please ensure you have photographic id such as your passport, as you will be required to have the relevant right to rent in the UK before we can proceed with your application.<br>6. Please have references for your employment, previous tenancies and, if self-employed, your latest set of company accounts to hand.<br>7. You will need to have a guarantor (in the absence of references) who is UK based and able to cover your obligations. Alternatively, you can pay all of the rent in advance.<br>8. Upon completion of referencing and signing of the AST you will be required to pay your first month's rent before the start date of your tenancy. Rent is paid monthly at the advertised pcm figure by bank transfer.","Audley Grove, Bath BA1",51.38615,-2.384657,2300,2300,2500,2250,0,3,3,3,False,False,False,"['Detached House', 'Not suitable for sharers or students', 'Garden access to Royal Victoria Park', 'Three bedrooms plus office', 'Off road parking space', 'Enclosed rear garden with side access', 'EPC Rating C']"
67061723,52,flat,3 bed flat to rent,2024-04-09T07:50:58,"<strong>Short Term Let - A Fabulous Three Bedroom Apartment Available For April And May, Offered On An Unfurnished Basis. Including Wifi And Utilities.</strong><br><br>Nestled between the iconic Royal Crescent and the Circus, this top-floor apartment in Catharine Place is a hidden jewel in the heart of Bath. Known for its historic charm and local allure, Catharine Place offers a tranquil retreat without sacrificing city life's conveniences. Within walking distance, you'll find an ensemble of fine dining, art galleries, and historic venues, allowing for a rich cultural experience. This apartment captivates with east and west-facing windows that flood the space with natural light, offering panoramic views over Bath's enchanting rooftops.<br><br>The apartment itself is a perfect blend of modern comfort and timeless elegance. High-quality fixtures and a thoughtfully designed layout maximise the inflow of natural light, making the space both inviting and uplifting.<br>A private locked garden awaits residents, adorned with beautiful trees, shrubs, and flowers, the garden also provides benched seating, offering a peaceful space for relaxation or alfresco dining. Whether you're captivated by Bath's rich history or seeking a property that epitomises both beauty and function, this apartment offers a rare opportunity to experience the best of both worlds.<br>*furniture shown in photos not included in property*<br><br>Rent: £2,500 pcm excluding bills<br>Deposit: 4 weeks rent<br>Length of Tenancy: Short term: 6 weeks<br>Council Tax Band: C<br>Bath &amp; North East Somerset Council","Catharine Place, Bath BA1",51.38766,-2.36594,2500,2500,2500,2500,1,3,3,3,False,False,False,"['Short term let', 'Sought after location', 'Three double bedrooms', 'Modern kitchen', 'Spacious and bright living room', 'Private residents gardens', 'Central parking permit', 'Just under a mile to Bath station', 'Unfurnished', 'Available March']"
65753003,53,terraced,4 bed property to rent,2023-10-04T12:18:05,"**short &amp; long term lets available<br><br>Station Road by Mia Living features 4 beautifully decorated bedrooms, two double bedrooms and a family bathroom on the first floor and two double bedrooms with an additional single bed in both rooms and a family bathroom on the second floor. The property has a spacious lounge, and dining area, perfect for relaxing in the evening, and catching up with friends and colleagues over dinner. There is fully equipped kitchen that includes island dining, a dishwasher, a microwave, a washing machine, a fridge and an oven.<br><br>Station Road includes:<br><br>Fully Equipped Kitchen<br><br>Fluffy Towels &amp; Toiletries Provided<br><br>Laundry Facilities<br><br>Smart TV","Station Road, Lower Weston, Bath BA1",51.38381,-2.388895,5500,5500,5500,5500,1,4,4,4,False,False,False,"['Short &amp; long term lets available', 'Fully serviced accomodation', 'All bills included', 'Fortnightly cleans', 'All linen included', 'All coockware included', '14 days cancellation']"
66989195,54,flat,2 bed flat to rent,2024-03-28T15:15:13,"This two double bedroom third floor apartment is situated on the outskirts of Bath, within easy reach of Bristol. Features include a spacious open plan kitchen/living room, two double bedrooms, electric central heating, double glazing and off road parking. Available early May.<br><br><strong>The Accommodation Comprises</strong><br><br><strong>Entrance Hall</strong><br><br>With two storage cupboards and boiler cupboard.<br><br><strong>Open Plan Kitchen/Living Room</strong><br><br>This spacious room benefits wood laminate flooring, double glazed windows to the side and rear and a range of modern eye level and base units with worktops over, integrated oven/hob with extractor hood over, space for fridge and plumbing for washing machine.<br><br><strong>Bedroom 1</strong><br><br>With wood laminate flooring, double glazed windows to the rear and built in double wardrobe.<br><br><strong>Bedroom 2</strong><br><br>With wood laminate flooring, double glazed windows to the rear and built in double wardrobe.<br><br><strong>Shower Room</strong><br><br>With shower enclosure, W.C and hand basin.","Lower Bristol Road, Bath BA2",51.387306,-2.406024,1195,1195,1250,1000,1,2,2,2,False,False,False,"['Spacious two bedroom apartment', 'Bristol side of Bath', 'Electric central heating', 'Laminate flooring throughout', 'Modern open plan kitchen/Living room', 'Shower room', 'Built in wardrobes', 'Gated parking', 'Unfurnished', 'Available early May']"
62489677,55,end_terrace,4 bed end terrace house to rent,2024-03-15T11:18:45,"Rarely available on the lettings market is this most wonderful family home to the west of the City Centre in Lower Weston. Having been the subject of complete renovation in 2022, this end of terrace, period family home now offers fabulous light and bright accommodation of Sitting Room with bay window, rear Reception Room, Dining Room through to kitchen and cloakroom. The kitchen has oven with ceramic hob, and integrated dishwasher and washing machine and space for fridge/freezer. Stairs rise from the hallway to the first floor where there is a large double bedroom to the front into bay window, large double bedroom to the rear, a smaller double bedroom and bathroom with bath and separate shower. A master bedroom with en suite shower room is situated on the second floor. The rooms all have high ceiling heights, adding to the volume of the space.<br>The house has side access to a rear garden, also approached by a door from the kitchen, a driveway with off street parking and a garage, a most sought after benefit in this area of Bath. This really is a fabulous family home in the extremely convenient location of Lower Weston, with the shops at Chelsea Road on the doorstep and offering a level walk or short bus ride into the City Centre. Available 27 May 2024 offered unfurnished.<br>Council Tax Band E (see Bath &amp; North East Somerset website for current cost). EPC Band D.<br>Available for an initial 12 month tenancy.<br><br>Mains electric, gas and metered mains water.<br>Parking: Off street parking in front of garage and garage.<br><br>Internet &amp; Mobile: Further information on availability and speeds can be found on the Ofcom website.<br><br>At a rent of £3250 per calendar month: Holding deposit of 1 week's rent £750.00 (deducted from first month's rent)<br>Security deposit of 5 weeks rent £9,000","Foxcombe Road, Bath, Somerset BA1",51.385773,-2.390893,3250,3250,3250,3250,0,4,4,4,False,False,False,"['Living Room', 'Sitting Room', 'Dining /Breakfast Room', 'Kitchen', 'Cloakroom', '4 Bedrooms', '2 Bathrooms', 'Garden', 'Garage', 'Driveway Parking']"
52599675,56,flat,2 bed flat to rent,2023-11-14T14:58:18,"A wonderful Garden apartment apartment set behind gated entrance in an unspoilt location with breathtaking westerly views approx. 1.5 miles north of Bath City centre just beyond Lansdown Racecourse.<br><br>The contemporary accommodation offers open-plan living room/kitchen, 2 double bedrooms, and 2 bathrooms and enjoys its' own private garden. There is also private allocated parking.<br><br>The apartment is heated via a ground source heat pump and an internal inspection is highly recommended.<br><br>Set within a leafy, semi rural position, the property is approached via a long private road that sweeps across Lansdown Golf Course. It is very well placed to enjoy easy access to the M4, junction 18, providing access to London and Swindon to the east and Bristol to the west. The Georgian city of Bath lies just 1.5 miles to the south with its abundance of amenities and leisure pursuits.<br><br>Offered unfurnished and available 15 December 2023. EPC Band B. Council Tax Band E.<br><br>Holding deposit - One Week's Rent = £380.76 (Deducted from first month's rent) deposit of five weeks rent = £1903.84 non housing act tenancy deposit is six weeks rent = £2284.56","Brockham End Mews, Brockham End, Lansdown, Bath BA1",51.424461,-2.408814,1595,1595,1750,1500,1,2,2,2,False,False,False,"['2 Bedrooms', '2 bathrooms', 'Open plan living room/kitchen', 'Garden', 'Off street parking']"
66729434,57,flat,2 bed flat to rent,2024-02-26T15:02:51,"This brand new two bedroom top floor apartment is situated in the sought after Bearflat area of Bath, within walking distance of the City centre. Features include electric central heating, laminate flooring throughout, an open plan kitchen/living room, two double bedrooms and shower room. Available immediately, unfurnished.<br><br><strong>The Property Comprises</strong><br><br><strong>Second Floor</strong><br><br><strong>Entrance Hall</strong><br><br>With wood laminate flooring.<br><br><strong>Kitchen/Living Room</em> (16' 0'' x 9' 1'' (4.87m x 2.78m) max)</strong><br><br>With wood laminate flooring, radiator, a range of eye level and base units, worktops with upstands, integrated electric oven and induction hob with extractor hood over, space for fridge/freezer and washing machine, one and a half bowl Sink/drainer and PVCu double glazed window to the rear.<br><br><strong>Bedroom 1</em> (14' 11'' x 8' 10'' (4.54m x 2.70m))</strong><br><br>With wood laminate flooring, built in wardrobe, radiator and PVCu double glazed window to the front.<br><br><strong>Bedroom 2</em> (9' 1'' x 8' 1'' (2.78m x 2.47m))</strong><br><br>With wood laminate flooring, radiator and PVCu double glazed window to the front.<br><br><strong>Shower Room</strong><br><br>With white suite comprising shower enclosure with mains shower, pedestal hand basin and low level W.C, radiator and PVCu double glazed window to the rear.","Wellsway, Bath BA2",51.374058,-2.366802,1095,1095,1250,1000,1,2,2,2,False,False,False,"['Brand new two bedroom upper floor apartment', 'Electric central heating', 'Laminate flooring throughout', 'Open plan kitchen/living room', 'Two double bedrooms', 'Shower room', 'Situated in the sought after Bearflat area of Bath', 'Unfurnished', 'Available immediately']"
64968568,58,terraced,1 bed terraced house to rent,2024-03-07T11:47:08,"Stylish property situated just 1.5 miles from Bath Spa station or under 1 mile to Victoria Park and the stunning Royal Crescent.<br><br>Up a few steps from the street, enter the luxurious, modern open-plan kitchen and dining area, with large corner sofa and flat screen TV. The kitchen is fully equipped including washer dryer and dishwasher.<br><br>Upstairs you'll find a landing with extra storage and off this, one king bedroom with en suite shower room, one double bedroom and one shared shower room. All have been thoughtfully designed for you to experience modern living in an historic city.","Burnham Road, Bath BA2",51.380209,-2.385919,2340,2340,2500,2250,1,1,1,1,False,False,True,"['Electricity', 'Gas', 'Internet', 'Water', 'Fireplace', 'Open plan kitchen living area', 'Smart TV included', 'Two bathrooms']"
67048478,59,flat,2 bed flat to rent,2024-04-06T12:28:03,"***no utility costs - all inclusive rental price***<br>Hamptons are delighted to bring this beautifully renovated garden apartment to the rental market. Offered furnished complete with off street parking and access to electric charging point. The property benefits from a private entrance and allocated outside space within the grounds of the property.<br><br>The apartment offers underfloor heating, a gas stove located in the lounge, quality fixtures and fittings throughout including a rain maker shower and well considered fitted kitchen complete with induction hob and quartz work surfaces.<br><br>You will find a washer/dryer located in the handy utility cupboard in the shower room.<br><br>The apartment also benefits from acoustic insulation within the ceilings of the apartment and forms part of an impressive Victorian family home located in the peaceful and sought after Sion Road.<br><br>This property is an ideal solution for a Single occupant preferred<br><br>Strictly no pets.","Sion Road, Bath BA1",51.395607,-2.368081,2400,2400,2500,2250,1,2,2,2,False,False,False,"['No utility costs - all inclusive rental price', 'Beautifully renovated', 'Private entrance', 'Off Street parking', 'Electric charging point', 'Private outside space', 'Maintained grounds']"
66780504,60,flat,2 bed flat to rent,2024-03-04T09:52:06,"Please quote reference 47819 when enquiring about this property<br>This bright and spacious apartment is situated on the second-floor of a purpose-built block. It is situated in an elevated position in the Bathwick Hill area off Cleveland Walk. It offers easy access to the centre of the City as well as Bath University. Tescos and good bus routes are nearby. It has well-tended communal gardens.<br><br>The apartment comprises:-<br>- Entrance hall<br>- Large sitting-room/diner<br>- Fully-fitted kitchen with gas cooker, fridge, washing machine &amp; tumble dryer.<br>- Bathroom<br>- Master bedroom<br>- Second bedroom with cloakroom en suite.<br><br>Ideal for a working professional couple, single or graduate.","Chatham Park, Bath BA2",51.383102,-2.343424,1500,1500,1500,1500,0,2,2,2,False,False,False,"['Second Floor Apartment', 'Semi Furnished', 'Balcony', 'Superb Views over Bath', 'Gas Central Heating']"
58666108,61,flat,1 bed flat to rent,2024-02-28T10:09:13,"Holding Deposit: Not currently available, please contact the branch<br><strong>summary</strong><br>Fantastic student accommodation offering a variety of well-furnished studios and apartments to students. Each studio provides high-speed wifi, 24x7 CCTV camera, management team, laundry facilities, TV room, bike storage and outside courtyards.<br><br>The property is ideally located for both Bath Spa University and University of Bath. Additionally, nearby stations are Bath Spa station, Esso Station, Freshford, Keynsham, and Oldfield Park. Students must visit The Roman Baths, Angel of Peace, The Jane Austen Centre. Popular restaurants and bars around include Noya's Kitchen, Thai Hut, Sotto Sotto, and Olive Tree Restaurant.<br><br>Available September<br><br><strong>description</strong><br>Fantastic student accommodation offering a variety of well-furnished studios and apartments to students. Each studio provides high-speed wifi, 24x7 CCTV camera, management team, laundry facilities, TV room, bike storage and outside courtyards.<br><br>The property is ideally located for both Bath Spa University and University of Bath. Additionally, nearby stations are Bath Spa station, Esso Station, Freshford, Keynsham, and Oldfield Park. Students must visit The Roman Baths, Angel of Peace, The Jane Austen Centre. Popular restaurants and bars around include Noya's Kitchen, Thai Hut, Sotto Sotto, and Olive Tree Restaurant.<br><br>Available September<br><br>Please note, when enquiring your details will be passed directly to the landlord.<br><br>While every reasonable effort is made to ensure the accuracy of descriptions and content, we should make you aware of the following guidance or limitations. <br> <br>(1) money laundering regulations – prospective tenants will be asked to produce identification documentation during the referencing process and we would ask for your co-operation in order that there will be no delay in agreeing a tenancy. <br>(2) These particulars do not constitute part or all of an offer or contract. <br>(3) The text, photographs and plans are for guidance only and are not necessarily comprehensive. <br>(4) Measurements: These approximate room sizes are only intended as general guidance. You must verify the dimensions carefully to satisfy yourself of their accuracy. <br>(5) You should make your own enquiries regarding the property, particularly in respect of furnishings to be included/excluded and what parking facilities are available. <br>(6) Before you enter into any tenancy for one of the advertised properties, the condition and contents of the property will normally be set out in a tenancy agreement and inventory. Please make sure you carefully read and agree with the tenancy agreement and any inventory provided before signing these documents.","Pulteney Road, Bath BA2",51.37669,-2.352873,1250,1250,1250,1250,0,1,1,1,False,False,False,"['Student Accommodation', 'Central Location', 'All Bills Included', 'Communal Courtyards', 'Fully Furnished', 'Available September']"
67004360,62,flat,2 bed flat to rent,2024-04-01T13:11:41,"Property Reference: 1700488.<br><br>2 Bed flat in a quiet location of Bath<br>Shared garden with no responsibility<br>of maintaining it.<br>Garage<br>Unfurnished<br>No pets, sorry not allowed<br><br><strong>Summary &amp; Exclusions:</strong><br>- Rent Amount: £1,750.00 per month (£403.85 per week)<br>- Deposit / Bond: £1,750.00<br>- 2 Bedrooms<br>- 1 Bathrooms<br>- Property comes unfurnished<br>- Available to move in from 13 April, 2024<br>- Minimum tenancy term is 12 months<br>- Maximum number of tenants is 3<br>- Students welcome to enquire<br>- No Pets, sorry<br>- No Smokers<br>- Family Friendly<br>- Bills not included<br>- Property has parking<br>- Property has garden access<br>- EPC Rating: C<br><br><strong> If calling, please quote reference: 1700488 </strong><br><br><strong>Fees:</strong><br>You will <strong>not</strong> be charged any admin fees.<br><br>** Contact today to book a viewing and have the landlord show you round! **<br>Request Details form responded to 24/7, with phone bookings available 9am-9pm, 7 days a week.<br><br><i>OpenRent endeavours to make all property particulars as accurate and reliable as possible, however if you require any further clarification or information please contact us. When applying for a tenancy using the Rent Now process, you will be required to pay one month's rent and any deposit before moving in. This will be paid to OpenRent and released to the landlord once you have moved in. With OpenRent there are no administration fees to pay. </i><br><br><i>Property Reference one million seven hundred thousand four hundred and eighty-eight</i>","Haygarth Court, Bath BA1",51.390281,-2.363109,1750,1750,1750,1750,0,2,2,2,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Property Reference Number: 1700488']"
66875540,63,detached,4 bed detached house to rent,2024-03-15T03:03:22,"Woodbine Gardens is a lovely four bedroom property with many eco features including Sheeps wool insulation, straw bale extension with lime plaster allowing the house to 'breath', triple glazed windows and doors, roof and floors fully insulated, underfloor heating to ground floor and low energy bills. The property is situated just outside of Bath with easy access to city centre and M4 motorway<br><br>Bannerdown Road, Bath","Bannerdown Road, Batheaston, Bath BA1",51.409854,-2.303783,4250,4250,4250,4250,3,4,4,4,False,False,False,"['Spacious 2 storey accommodation', 'Well presented throughout', 'Ample off road parking', 'Large garden', 'Easy access Bath city centre']"
